,class,red,green,blue,lst,vod,ndbal,msr_re,cl_re,ndvi_re,evi,ndvi,lon,lat
175,0,129.0,105.0,86.0,28446.0,339.0,1.0493491,0.18387096,0.45059288,0.18387097,2.5796332,0.19454049,29.71811896875595,-2.112605134808143
176,0,125.0,102.0,85.0,28446.0,339.0,1.0601043,0.18023886,0.43973505,0.18023887,4.398759,0.20746432,29.7181874772363,-2.11260950826676
177,0,124.0,101.0,85.0,28446.0,339.0,1.0498139,0.205314,0.5167173,0.20531401,6.539683,0.22745675,29.718646115642688,-2.1125997115658888
178,0,127.0,103.0,88.0,28441.0,334.0,1.0443206,0.21333116,0.5423659,0.2133312,28.61111,0.27742863,29.718908276584475,-2.112641197642851
179,0,124.0,102.0,86.0,28441.0,334.0,0.98320234,0.21016394,0.532171,0.21016394,3.481616,0.25833613,29.718329049160197,-2.1135246253321225
180,0,123.0,102.0,87.0,28441.0,334.0,0.98320234,0.21016394,0.532171,0.21016394,3.7547374,0.2418483,29.718349920430473,-2.113538071722031
181,0,104.0,92.0,85.0,28441.0,334.0,0.8294806,0.2614065,0.7078495,0.2614065,-8.266728,0.32877472,29.718571256249504,-2.1140800100720925
182,0,91.0,82.0,75.0,28441.0,334.0,0.8294806,0.2614065,0.7078495,0.2614065,3.2284439,0.22531559,29.718600960830972,-2.1140350132732397
183,0,141.0,135.0,132.0,28441.0,334.0,0.8294806,0.2614065,0.7078495,0.2614065,9.639389,0.24680398,29.71851465096076,-2.1140696233267047
184,0,96.0,86.0,80.0,28441.0,334.0,0.90429044,0.21727484,0.5551753,0.21727486,80.48193,0.24981302,29.718974064561767,-2.1145047730928432
185,0,105.0,92.0,85.0,28441.0,334.0,0.90429044,0.21727484,0.5551753,0.21727486,80.48193,0.24981302,29.718971026802546,-2.114470321407383
186,0,123.0,122.0,121.0,28441.0,334.0,1.0490417,0.16729726,0.40181744,0.16729726,-56.74157,0.17141888,29.7183149872548,-2.114856500537856
187,0,123.0,117.0,111.0,28441.0,334.0,0.9648545,0.20816058,0.5257646,0.20816056,9.121916,0.22563274,29.7181078061071,-2.114747501214414
188,0,105.0,96.0,89.0,28441.0,334.0,1.0044398,0.19787267,0.4933697,0.19787267,9.121916,0.22563274,29.718136133561107,-2.1147669277654093
189,0,125.0,128.0,128.0,28441.0,334.0,0.99942774,0.1833418,0.449005,0.1833418,5.563621,0.22952263,29.71836280367157,-2.114950799254195
190,0,118.0,115.0,111.0,28441.0,334.0,1.0490417,0.16729726,0.40181744,0.16729726,5.563621,0.22952263,29.718300189757894,-2.114910460157481
191,0,105.0,94.0,84.0,28441.0,334.0,0.9135381,0.20555462,0.51747954,0.2055546,103.50746,0.2570899,29.718661025392603,-2.115176494080594
192,0,109.0,93.0,82.0,28441.0,334.0,0.96207005,0.17742772,0.43139732,0.17742772,7.066532,0.2530686,29.718736987508436,-2.1151853483066936
193,0,98.0,89.0,81.0,28441.0,334.0,0.9960959,0.1985294,0.49541283,0.1985294,3.9390965,0.2169522,29.7189652201185,-2.115411166367039
194,0,99.0,88.0,79.0,28441.0,334.0,0.97306484,0.21416096,0.5450505,0.21416098,3.299637,0.22487193,29.71874648895884,-2.1155104291667093
195,0,108.0,113.0,122.0,28441.0,334.0,1.0281091,0.18207753,0.44521952,0.18207753,3.6218305,0.2290795,29.71869128328545,-2.115449102265085
196,0,115.0,101.0,89.0,28441.0,334.0,0.95002645,0.22295879,0.573866,0.22295877,3.6218305,0.2290795,29.718648171406784,-2.1154911269857815
197,0,118.0,107.0,96.0,28441.0,334.0,0.95002645,0.22295879,0.573866,0.22295877,20.54847,0.28793564,29.718627560180884,-2.1155243615337573
198,0,127.0,105.0,94.0,28441.0,334.0,0.97306484,0.21416096,0.5450505,0.21416098,3.872661,0.2843975,29.718784878231066,-2.115561478155948
199,0,109.0,94.0,81.0,28441.0,334.0,0.95002645,0.22295879,0.573866,0.22295877,20.54847,0.28793564,29.718567546774413,-2.115540767343311
200,0,120.0,101.0,90.0,28441.0,334.0,0.9960959,0.1985294,0.49541283,0.1985294,3.9390965,0.2169522,29.718918971231744,-2.1153963260959667
201,0,113.0,95.0,79.0,28441.0,334.0,0.9960959,0.1985294,0.49541283,0.1985294,19.657534,0.21619585,29.71891692645164,-2.115316748385481
202,0,121.0,103.0,92.0,28441.0,334.0,0.96207005,0.17742772,0.43139732,0.17742772,-14.989776,0.27597892,29.718751937207536,-2.1152527991618455
203,0,107.0,88.0,77.0,28441.0,334.0,0.9971347,0.19011083,0.46947372,0.19011083,3.2213929,0.22965065,29.718900554060834,-2.115218978323495
204,0,112.0,95.0,84.0,28441.0,334.0,0.9971347,0.19011083,0.46947372,0.19011083,6.155015,0.22273144,29.718961477062983,-2.115177641548155
205,0,109.0,89.0,77.0,28441.0,334.0,0.96865124,0.21647173,0.5525563,0.21647172,8.018707,0.31740156,29.718596525239267,-2.115763161179824
206,0,110.0,93.0,80.0,28441.0,334.0,1.1086413,0.15389548,0.36377418,0.15389548,2.3554327,0.21829663,29.718178105084373,-2.1151114542421903
207,0,165.0,161.0,152.0,28441.0,334.0,1.0501771,0.16486163,0.3948127,0.16486162,3.404738,0.22740279,29.72216382363593,-2.116223505985512
208,0,101.0,101.0,107.0,28441.0,334.0,0.9800281,0.19195305,0.47510374,0.19195306,2.635399,0.17095256,29.72255127087923,-2.1163786282961317
209,0,91.0,94.0,102.0,28441.0,334.0,0.9800281,0.19195305,0.47510374,0.19195306,2.1639073,0.22156298,29.722569234154225,-2.1164325289987835
210,0,100.0,80.0,75.0,28441.0,334.0,0.9800281,0.19195305,0.47510374,0.19195306,2.1639073,0.22156298,29.722530559099575,-2.1164565678056544
211,0,106.0,97.0,89.0,28441.0,334.0,1.0040544,0.1766911,0.42922187,0.17669109,1.2727953,0.16974846,29.722349083396768,-2.1165707475269584
212,0,104.0,91.0,79.0,28441.0,334.0,1.0040544,0.1766911,0.42922187,0.17669109,0.8253807,0.12947921,29.72231040220169,-2.116591789699051
213,0,176.0,162.0,148.0,28441.0,334.0,1.1110424,0.13438596,0.3104986,0.13438596,0.8253807,0.12947921,29.722262765065175,-2.1166008620020986
214,0,102.0,108.0,115.0,28441.0,334.0,0.9826733,0.19762844,0.4926108,0.19762845,5.680588,0.2580362,29.722088857909895,-2.1167854405927726
215,0,97.0,100.0,111.0,28441.0,334.0,0.99595374,0.20097187,0.5030408,0.20097189,5.680588,0.2580362,29.72211419457196,-2.1167973815218817
216,0,95.0,87.0,80.0,28441.0,334.0,0.99595374,0.20097187,0.5030408,0.20097189,-3.0107527,0.18979266,29.722222864813144,-2.1167762156846854
217,0,89.0,83.0,77.0,28441.0,334.0,0.99595374,0.20097187,0.5030408,0.20097189,12.06542,0.23823583,29.72224228865389,-2.1168136340564985
218,0,99.0,89.0,83.0,28441.0,334.0,0.99595374,0.20097187,0.5030408,0.20097189,-143.92857,0.16055776,29.722246659845478,-2.1167581955547177
219,0,91.0,77.0,68.0,28441.0,334.0,1.0072759,0.17792252,0.43286073,0.17792252,-143.92857,0.16055776,29.722277933677777,-2.116759638622053
220,0,82.0,70.0,59.0,28441.0,334.0,1.0040544,0.1766911,0.42922187,0.17669109,-143.92857,0.16055776,29.72227640602669,-2.116737169164847
221,0,106.0,92.0,81.0,28441.0,334.0,1.0072759,0.17792252,0.43286073,0.17792252,-15.158047,0.20545277,29.722319611820893,-2.11674907761326
222,0,99.0,88.0,84.0,28441.0,334.0,1.0072759,0.17792252,0.43286073,0.17792252,-15.158047,0.20545277,29.722327691354252,-2.1167812854459913
223,0,197.0,197.0,188.0,28441.0,334.0,1.0056291,0.17785513,0.4326613,0.17785513,4.675626,0.18144219,29.72193905559398,-2.116958650628608
224,0,131.0,115.0,103.0,28441.0,334.0,0.97127265,0.18502128,0.45405185,0.18502128,7.7592373,0.23689957,29.721721455781438,-2.116784531702959
225,0,146.0,142.0,135.0,28441.0,334.0,1.0345904,0.15223782,0.3591522,0.15223783,5.2625203,0.23380585,29.721730829046614,-2.116694386999112
226,0,155.0,152.0,146.0,28441.0,334.0,1.0090635,0.18522137,0.45465446,0.18522136,5.2625203,0.23380585,29.721748032603497,-2.1167221623793155
227,0,127.0,110.0,96.0,28441.0,334.0,0.97127265,0.18502128,0.45405185,0.18502128,5.2625203,0.23380585,29.721724266422726,-2.1167567218708823
228,0,178.0,177.0,171.0,28441.0,334.0,1.0086132,0.16996978,0.4095508,0.16996977,4.675626,0.18144219,29.72188560740948,-2.1169146402665566
229,0,106.0,103.0,96.0,28441.0,334.0,0.9648199,0.19694957,0.49050367,0.1969496,72.2043,0.25041953,29.722089151686824,-2.11626052938448
230,0,91.0,77.0,71.0,28441.0,334.0,1.0877932,0.16456582,0.39396477,0.16456583,-1.6310511,0.15234216,29.722498774403594,-2.1163230083242626
231,0,96.0,81.0,72.0,28441.0,334.0,1.0877932,0.16456582,0.39396477,0.16456583,-1.6310511,0.15234216,29.72253130812363,-2.116299542469074
232,0,95.0,82.0,77.0,28441.0,334.0,1.070467,0.17029835,0.41050506,0.17029835,0.8253807,0.12947921,29.722281755056095,-2.1165338294889584
233,0,87.0,79.0,70.0,28441.0,334.0,1.1106969,0.15329917,0.36210942,0.15329915,0.8253807,0.12947921,29.72226464425792,-2.1165154505698216
234,0,86.0,72.0,66.0,28441.0,334.0,1.0877932,0.16456582,0.39396477,0.16456583,-15.492958,0.21301317,29.72249420397084,-2.1162910672099695
235,0,92.0,77.0,72.0,28441.0,334.0,1.0877932,0.16456582,0.39396477,0.16456583,-1.6310511,0.15234216,29.72252773316013,-2.1162805766388515
236,0,88.0,74.0,68.0,28441.0,334.0,0.9873168,0.18821165,0.46369636,0.18821165,12.467412,0.24456622,29.722032254256934,-2.1159226121443
237,0,101.0,89.0,80.0,28441.0,334.0,0.9873168,0.18821165,0.46369636,0.18821165,12.467412,0.24456622,29.722039634601767,-2.115885145508623
238,0,92.0,81.0,69.0,28441.0,334.0,0.9873168,0.18821165,0.46369636,0.18821165,9.098765,0.26302642,29.72206943829769,-2.1158970776655046
239,0,86.0,69.0,64.0,28441.0,334.0,0.9873168,0.18821165,0.46369636,0.18821165,16.143616,0.2255667,29.72205377111055,-2.1158653612722254
240,0,168.0,163.0,161.0,28441.0,334.0,0.9873168,0.18821165,0.46369636,0.18821165,17.46403,0.1866231,29.722005070060717,-2.1158752496477473
241,0,73.0,62.0,51.0,28441.0,334.0,0.9873168,0.18821165,0.46369636,0.18821165,17.46403,0.1866231,29.721977308625284,-2.115858458333284
242,0,78.0,65.0,57.0,28441.0,334.0,0.9873168,0.18821165,0.46369636,0.18821165,17.46403,0.1866231,29.722024265582736,-2.115851337439393
243,0,53.0,51.0,52.0,28441.0,334.0,0.91668993,0.2278481,0.59016395,0.2278481,37.631577,0.28439704,29.722411996882617,-2.1159294321764537
244,0,54.0,52.0,52.0,28441.0,334.0,0.8856227,0.236616,0.61991346,0.236616,37.631577,0.28439704,29.72245518172729,-2.115929355898961
245,0,123.0,118.0,120.0,28441.0,334.0,1.0072759,0.17792252,0.43286073,0.17792252,233.2258,0.2662003,29.722417090567586,-2.116757249178753
246,0,100.0,96.0,93.0,28441.0,334.0,0.8950874,0.21764109,0.55637145,0.2176411,-27.020905,0.2844306,29.722338002259864,-2.1170707863400295
247,0,104.0,95.0,89.0,28441.0,334.0,0.8950874,0.21764109,0.55637145,0.2176411,-9.591969,0.27822655,29.722295466850575,-2.1170791086181
248,0,104.0,93.0,87.0,28441.0,334.0,0.8950874,0.21764109,0.55637145,0.2176411,-9.591969,0.27822655,29.72230830700991,-2.1170551299062077
249,0,107.0,94.0,86.0,28441.0,334.0,0.91890335,0.2164297,0.5524193,0.2164297,-9.591969,0.27822655,29.722241664803256,-2.117118476425379
250,0,87.0,78.0,74.0,28441.0,334.0,0.91890335,0.2164297,0.5524193,0.2164297,-9.591969,0.27822655,29.722254956735938,-2.1171294499875577
251,0,78.0,65.0,63.0,28441.0,334.0,0.91890335,0.2164297,0.5524193,0.2164297,-9.591969,0.27822655,29.722269388931565,-2.1171231401956723
252,0,82.0,75.0,67.0,28441.0,334.0,0.85546875,0.22613753,0.58443856,0.22613753,-7.0717993,0.30498043,29.721915080031245,-2.1174304873186673
253,0,102.0,90.0,83.0,28441.0,334.0,0.85546875,0.22613753,0.58443856,0.22613753,-10.286313,0.27527565,29.721878725080064,-2.117401489663479
254,0,104.0,90.0,81.0,28441.0,334.0,0.85546875,0.22613753,0.58443856,0.22613753,-10.286313,0.27527565,29.721908362749076,-2.1173841577520545
255,0,111.0,99.0,90.0,28441.0,334.0,0.8455944,0.2295787,0.5959822,0.22957867,-13.894524,0.25607476,29.721819935586623,-2.117491136097523
256,0,117.0,102.0,92.0,28441.0,334.0,0.8455944,0.2295787,0.5959822,0.22957867,-13.894524,0.25607476,29.721801552898935,-2.1174707459968385
257,0,146.0,156.0,156.0,28441.0,334.0,0.8208791,0.24041574,0.6330193,0.24041574,-10.286313,0.27527565,29.721948533778495,-2.117362878868096
258,0,147.0,147.0,147.0,28441.0,334.0,0.9592798,0.19873817,0.496063,0.19873817,-8.010563,0.25643435,29.721206643497762,-2.1189757837468064
259,0,142.0,143.0,141.0,28441.0,334.0,0.9592798,0.19873817,0.496063,0.19873817,7.885196,0.27339387,29.721251401540226,-2.1190236447099973
260,0,144.0,139.0,132.0,28441.0,334.0,0.952636,0.20054156,0.5016935,0.20054154,6.5267177,0.21863014,29.72120635040005,-2.1188079925601637
261,0,137.0,135.0,136.0,28441.0,334.0,1.0055588,0.17094895,0.41239667,0.17094895,12.288136,0.21722846,29.7210741151578,-2.118979013805061
262,0,133.0,132.0,129.0,28441.0,334.0,1.0371294,0.17806429,0.43328035,0.1780643,4.295039,0.23169014,29.721526999417378,-2.119084581509454
263,0,139.0,138.0,134.0,28441.0,334.0,1.0371294,0.17806429,0.43328035,0.1780643,6.223684,0.25343812,29.721468847117386,-2.119041238324964
264,0,132.0,131.0,126.0,28441.0,334.0,0.952636,0.20054156,0.5016935,0.20054154,-46.688313,0.2618354,29.721291147270158,-2.1187599016450815
265,0,134.0,131.0,129.0,28441.0,334.0,0.9938133,0.18592627,0.45677996,0.1859263,11.898624,0.24798568,29.721268603401587,-2.1186415882272764
266,0,117.0,106.0,94.0,28441.0,334.0,0.9938133,0.18592627,0.45677996,0.1859263,10.089685,0.24385838,29.721343107642845,-2.118668423666897
267,0,105.0,95.0,84.0,28441.0,334.0,1.059249,0.14984807,0.3525207,0.14984807,3.4712543,0.12807328,29.721302650125548,-2.1185246730945173
268,0,146.0,139.0,118.0,28441.0,334.0,0.94463277,0.20428646,0.5134673,0.20428644,9.967742,0.22787611,29.720873922114542,-2.11860782891136
269,0,140.0,122.0,107.0,28441.0,334.0,0.94463277,0.20428646,0.5134673,0.20428644,20.964392,0.25714287,29.720884306334234,-2.1185853383749715
270,0,131.0,115.0,98.0,28441.0,334.0,0.9513575,0.19378796,0.48073697,0.19378798,20.964392,0.25714287,29.72085443451861,-2.1185344544068383
271,0,111.0,109.0,98.0,28441.0,334.0,0.9513575,0.19378796,0.48073697,0.19378798,16.407322,0.2612022,29.720934814059714,-2.118514836809448
272,0,126.0,123.0,124.0,28441.0,334.0,1.1009601,0.15238696,0.35956728,0.15238698,4.32247,0.1764706,29.721391279962862,-2.11926901614015
273,0,161.0,157.0,154.0,28441.0,334.0,0.98825175,0.17714852,0.43057227,0.1771485,4.32247,0.1764706,29.721354905322844,-2.1192581078053103
274,0,119.0,117.0,116.0,28441.0,334.0,0.81702846,0.23847766,0.6263182,0.23847765,-7.808587,0.32214022,29.722089722858822,-2.115253965920334
275,0,90.0,83.0,76.0,28441.0,334.0,0.97405666,0.19774011,0.4929577,0.19774011,150.21739,0.25678188,29.72185757841576,-2.114812798219802
276,0,91.0,81.0,77.0,28441.0,334.0,0.97405666,0.19774011,0.4929577,0.19774011,13.4825325,0.23071174,29.721871027508925,-2.1148397416216347
277,0,130.0,118.0,113.0,28441.0,334.0,0.97405666,0.19774011,0.4929577,0.19774011,150.21739,0.25678188,29.721826345516607,-2.1148353255107457
278,0,98.0,88.0,79.0,28441.0,334.0,0.97405666,0.19774011,0.4929577,0.19774011,-7.908719,0.22689076,29.721797952791537,-2.114778446498332
279,0,97.0,87.0,78.0,28441.0,334.0,0.9922791,0.19637361,0.48871863,0.19637358,3.673139,0.20753337,29.721707039391916,-2.115589101496086
280,0,88.0,77.0,73.0,28441.0,334.0,0.9922791,0.19637361,0.48871863,0.19637358,4.6819158,0.23706117,29.72170262198675,-2.1156175738598373
281,0,97.0,89.0,83.0,28441.0,334.0,0.9922791,0.19637361,0.48871863,0.19637358,3.673139,0.20753337,29.721727890673353,-2.1155905621035367
282,0,97.0,86.0,79.0,28441.0,334.0,0.9922791,0.19637361,0.48871863,0.19637358,3.673139,0.20753337,29.721717026619512,-2.1155630204146862
283,0,110.0,103.0,93.0,28441.0,334.0,0.83,0.22893257,0.59380686,0.22893259,-6.6071424,0.28812915,29.72175302251965,-2.1153862294988124
284,0,102.0,89.0,83.0,28441.0,334.0,1.0351515,0.17166698,0.41448784,0.17166696,28.550297,0.18734226,29.721878434149314,-2.1156711959124377
285,0,104.0,93.0,86.0,28441.0,334.0,1.0379976,0.17090397,0.41226578,0.17090395,4.9800596,0.18732421,29.72192070799808,-2.115721996539322
286,0,96.0,77.0,74.0,28441.0,334.0,1.0351515,0.17166698,0.41448784,0.17166696,21.770073,0.2237854,29.721867614634878,-2.115717586278466
287,0,104.0,93.0,84.0,28441.0,334.0,1.0379976,0.17090397,0.41226578,0.17090395,4.9800596,0.18732421,29.72191350028852,-2.115714770676197
288,0,98.0,87.0,78.0,28441.0,334.0,1.0379976,0.17090397,0.41226578,0.17090395,4.9800596,0.18732421,29.721918652713754,-2.115735352250141
289,0,87.0,76.0,71.0,28441.0,334.0,1.0379976,0.17090397,0.41226578,0.17090395,4.9800596,0.18732421,29.721928280954597,-2.115755281586418
290,0,99.0,90.0,85.0,28441.0,334.0,1.0379976,0.17090397,0.41226578,0.17090395,4.9800596,0.18732421,29.721916127859,-2.1157544987588337
291,0,92.0,79.0,74.0,28441.0,334.0,0.94945955,0.20295201,0.5092592,0.20295203,-16.0401,0.24511681,29.722401473542714,-2.1155818657198733
292,0,89.0,75.0,69.0,28441.0,334.0,0.94945955,0.20295201,0.5092592,0.20295203,-33.955223,0.25847378,29.722423989008277,-2.1155517573535443
293,0,86.0,73.0,72.0,28441.0,334.0,0.94945955,0.20295201,0.5092592,0.20295203,-33.955223,0.25847378,29.722439817840918,-2.1155345474699074
294,0,94.0,84.0,78.0,28441.0,334.0,1.0099679,0.16851398,0.4053321,0.168514,583.125,0.18500893,29.722396932157302,-2.1154260091469244
295,0,69.0,56.0,57.0,28441.0,334.0,1.0099679,0.16851398,0.4053321,0.168514,-27.54673,0.22729902,29.722403679817987,-2.1154480889307115
296,0,84.0,70.0,60.0,28441.0,334.0,1.0099679,0.16851398,0.4053321,0.168514,-27.54673,0.22729902,29.72238047413333,-2.115432175194275
297,0,107.0,96.0,85.0,28441.0,334.0,1.0099679,0.16851398,0.4053321,0.168514,583.125,0.18500893,29.722403583462732,-2.115392861660204
298,0,95.0,85.0,78.0,28441.0,334.0,1.0099679,0.16851398,0.4053321,0.168514,583.125,0.18500893,29.722387654890273,-2.1153523889407144
299,0,100.0,89.0,82.0,28441.0,334.0,1.0099679,0.16851398,0.4053321,0.168514,583.125,0.18500893,29.722357184942922,-2.1153683974590773
300,0,116.0,98.0,82.0,28441.0,334.0,0.71495444,0.31785715,0.9319372,0.31785715,-15.550964,0.3943416,29.721705148918872,-2.1135434869237555
301,0,114.0,95.0,83.0,28441.0,334.0,0.6948699,0.3197497,0.94009435,0.3197497,-17.511415,0.3985796,29.72182154840598,-2.11357839465031
302,0,104.0,90.0,79.0,28441.0,334.0,0.7613666,0.2846065,0.7956642,0.2846065,16.752136,0.33886585,29.72224519959912,-2.113680644005921
303,0,83.0,72.0,67.0,28441.0,334.0,0.7613666,0.2846065,0.7956642,0.2846065,-15.13669,0.37081423,29.722191671669144,-2.113673715838588
304,0,117.0,96.0,82.0,28441.0,334.0,0.7530648,0.29373685,0.8318057,0.29373685,-16.896812,0.38818198,29.72230810875775,-2.1137296912512964
305,0,111.0,94.0,80.0,28441.0,334.0,0.7530648,0.29373685,0.8318057,0.29373685,144.92537,0.3401051,29.72243151308777,-2.113778630842155
306,0,114.0,94.0,78.0,28441.0,334.0,0.78486645,0.28462514,0.79573715,0.28462517,-35.980705,0.38480055,29.72251768491817,-2.113825295547316
307,0,87.0,80.0,78.0,28441.0,334.0,0.9280646,0.16126613,0.38454664,0.16126615,-4.7906404,0.15916531,29.72256300475939,-2.112860976180601
308,0,85.0,80.0,75.0,28441.0,334.0,0.9280646,0.16126613,0.38454664,0.16126615,-4.7906404,0.15916531,29.72252277252671,-2.112846065707773
309,0,87.0,82.0,76.0,28441.0,334.0,0.93541056,0.15501407,0.3669033,0.15501405,-7.7570095,0.1665329,29.722424416287172,-2.112804290620542
310,0,85.0,78.0,78.0,28441.0,334.0,0.93541056,0.15501407,0.3669033,0.15501405,-122.77778,0.1734694,29.72237970395245,-2.1127818973233476
311,0,85.0,81.0,78.0,28441.0,334.0,0.95555556,0.14808652,0.34765625,0.14808652,-122.77778,0.1734694,29.72234987685814,-2.112756482026307
312,0,84.0,78.0,75.0,28446.0,339.0,0.9373543,0.19353157,0.47994828,0.19353156,-37.843136,0.28424153,29.721698864776915,-2.1126078155626478
313,0,77.0,73.0,70.0,28446.0,339.0,0.90972835,0.19915922,0.49737537,0.19915922,-37.843136,0.28424153,29.721750966286965,-2.112597237234644
314,0,82.0,75.0,68.0,28441.0,334.0,0.90972835,0.19915922,0.49737537,0.19915922,-8.540925,0.19093078,29.7218031304263,-2.1126226131768484
315,0,79.0,74.0,68.0,28441.0,334.0,0.9722311,0.1616611,0.38567007,0.1616611,11.090909,0.22492625,29.721922317852925,-2.112655362563655
316,0,85.0,82.0,77.0,28441.0,334.0,0.9722311,0.1616611,0.38567007,0.1616611,9.396227,0.18885097,29.722004241225314,-2.112667202902502
317,0,175.0,153.0,134.0,28437.0,331.0,1.2385046,0.08739129,0.19151974,0.0873913,0.23449974,0.085299455,29.73551730028165,-2.1099099613397203
318,0,168.0,149.0,131.0,28437.0,331.0,1.2183716,0.10295929,0.22955322,0.10295931,0.18730967,0.084861085,29.735405059281238,-2.1101735016436645
319,0,173.0,150.0,133.0,28437.0,331.0,1.1872011,0.0814358,0.17731106,0.081435814,0.1999058,0.082541056,29.735345867296548,-2.109588402269174
320,0,177.0,156.0,136.0,28437.0,331.0,1.2282609,0.08827139,0.19363523,0.0882714,0.22403061,0.08431971,29.735571110341382,-2.1094965653557702
321,0,110.0,108.0,103.0,28441.0,335.0,0.83614737,0.06042724,0.12862706,0.060427263,-0.23327306,0.0268806,29.732652501358473,-2.111996166358068
322,0,116.0,109.0,102.0,28441.0,335.0,0.96347183,0.052557345,0.1109457,0.05255732,-0.6890012,0.040839266,29.732957080594996,-2.1115347782475906
323,0,110.0,108.0,103.0,28441.0,335.0,0.8506723,0.06540999,0.13997579,0.06540999,-0.3037494,0.025406908,29.732884804648673,-2.1117836185828307
324,0,112.0,108.0,105.0,28441.0,335.0,0.8244014,0.05134865,0.1082561,0.051348653,-0.3307888,0.037479408,29.732856047202315,-2.111970203811967
325,0,120.0,117.0,113.0,28441.0,335.0,0.8506723,0.06540999,0.13997579,0.06540999,-0.3272804,0.030602172,29.732931173638203,-2.111836643436473
